<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2010.02.24	20:00:00	90.193	90.225	90.111	90.179	3259	0	15
2010.02.25	00:00:00	90.175	90.309	89.458	89.542	6529	0	15
2010.02.25	04:00:00	89.541	89.726	89.328	89.414	6854	0	10
2010.02.25	08:00:00	89.415	89.543	89.210	89.291	8497	0	10
2010.02.25	12:00:00	89.290	89.505	88.936	89.015	8215	0	10
2010.02.25	16:00:00	89.018	89.095	88.801	89.017	8108	0	10
2010.02.25	20:00:00	89.018	89.188	88.990	89.151	4766	0	15
2010.02.26	00:00:00	89.150	89.494	89.139	89.311	6072	0	15
2010.02.26	04:00:00	89.313	89.400	89.222	89.289	5670	0	10
2010.02.26	08:00:00	89.285	89.396	89.176	89.261	7947	0	10
2010.02.26	12:00:00	89.259	89.313	89.015	89.015	7741	0	10
2010.02.26	16:00:00	89.014	89.029	88.741	88.970	8216	0	10
2010.02.26	20:00:00	88.969	88.971	88.793	88.956	2806	0	15
2010.03.01	00:00:00	88.931	89.193	88.807	89.160	5200	0	15
2010.03.01	04:00:00	89.158	89.259	89.041	89.209	4148	0	10
2010.03.01	08:00:00	89.208	89.362	89.187	89.223	6955	0	10
2010.03.01	12:00:00	89.222	89.356	89.098	89.098	7401	0	10
2010.03.01	16:00:00	89.108	89.473	88.978	89.166	7475	0	10
2010.03.01	20:00:00	89.165	89.185	89.003	89.163	3392	0	15
2010.03.02	00:00:00	89.163	89.324	89.075	89.283	4050	0	15
2010.03.02	04:00:00	89.282	89.370	89.211	89.318	4261	0	10
2010.03.02	08:00:00	89.316	89.318	88.888	89.082	8599	0	10
2010.03.02	12:00:00	89.090	89.235	88.979	89.090	8459	0	10
2010.03.02	16:00:00	89.095	89.142	88.550	88.637	7272	0	10
2010.03.02	20:00:00	88.636	88.845	88.597	88.750	4357	0	15
2010.03.03	00:00:00	88.763	88.781	88.469	88.663	6425	0	15
2010.03.03	04:00:00	88.662	88.900	88.656	88.886	5129	0	10
2010.03.03	08:00:00	88.889	88.989	88.581	88.861	8345	0	10
2010.03.03	12:00:00	88.866	88.866	88.619	88.797	8256	0	10
2010.03.03	16:00:00	88.795	88.866	88.318	88.439	7746	0	10
2010.03.03	20:00:00	88.440	88.522	88.363	88.521	3986	0	15
2010.03.04	00:00:00	88.519	88.624	88.408	88.488	5390	0	15
2010.03.04	04:00:00	88.487	88.503	88.136	88.168	5728	0	10
2010.03.04	08:00:00	88.169	88.565	88.169	88.401	7421	0	10
2010.03.04	12:00:00	88.400	89.209	88.287	89.133	8472	0	10
2010.03.04	16:00:00	89.124	89.248	88.932	89.190	8015	0	10
2010.03.04	20:00:00	89.191	89.191	88.970	89.109	3462	0	15
2010.03.05	00:00:00	89.102	89.348	89.102	89.203	4735	0	15
2010.03.05	04:00:00	89.202	89.363	89.171	89.320	3717	0	10
2010.03.05	08:00:00	89.319	89.433	89.197	89.284	6000	0	10
2010.03.05	12:00:00	89.286	90.314	89.280	90.310	8654	0	10
2010.03.05	16:00:00	90.311	90.584	90.247	90.430	7770	0	10
2010.03.05	20:00:00	90.430	90.446	90.244	90.270	3372	0	15
2010.03.08	00:00:00	90.599	90.656	90.340	90.349	4568	0	10
2010.03.08	04:00:00	90.353	90.450	90.344	90.420	4095	0	10
2010.03.08	08:00:00	90.421	90.481	90.149	90.339	5551	0	9
2010.03.08	12:00:00	90.338	90.442	90.279	90.313	4860	0	10
2010.03.08	16:00:00	90.314	90.485	90.220	90.340	4861	0	10
2010.03.08	20:00:00	90.339	90.363	90.237	90.280	2483	0	14
2010.03.09	00:00:00	90.281	90.312	89.871	89.916	4675	0	14
2010.03.09	04:00:00	89.913	90.062	89.889	89.924	4035	0	10
2010.03.09	08:00:00	89.917	90.101	89.630	89.764	6503	0	9
2010.03.09	12:00:00	89.763	89.883	89.694	89.849	5330	0	9
2010.03.09	16:00:00	89.847	90.021	89.760	90.021	4827	0	10
2010.03.09	20:00:00	90.020	90.040	89.836	89.899	3057	0	15
2010.03.10	00:00:00	89.901	90.077	89.896	89.978	3373	0	14
2010.03.10	04:00:00	89.977	90.128	89.958	90.123	2940	0	10
2010.03.10	08:00:00	90.121	90.473	89.937	90.438	5440	0	9
2010.03.10	12:00:00	90.441	90.761	90.343	90.689	5497	0	9
2010.03.10	16:00:00	90.688	90.816	90.421	90.536	5473	0	10
2010.03.10	20:00:00	90.538	90.559	90.466	90.510	2742	0	14
2010.03.11	00:00:00	90.507	90.539	90.278	90.288	4077	0	14
2010.03.11	04:00:00	90.287	90.426	90.206	90.409	3354	0	10
2010.03.11	08:00:00	90.407	90.538	90.315	90.479	4353	0	9
2010.03.11	12:00:00	90.481	90.705	90.332	90.351	5457	0	10
2010.03.11	16:00:00	90.354	90.641	90.351	90.613	5179	0	12
2010.03.11	20:00:00	90.610	90.619	90.482	90.604	2753	0	15
2010.03.12	00:00:00	90.600	90.736	90.467	90.591	4113	0	17
2010.03.12	04:00:00	90.592	90.669	90.553	90.622	3358	0	11
2010.03.12	08:00:00	90.621	90.678	90.166	90.330	6295	0	11
2010.03.12	12:00:00	90.331	91.080	90.325	90.948	6637	0	12
2010.03.12	16:00:00	90.955	90.972	90.283	90.533	6779	0	11
2010.03.12	20:00:00	90.534	90.565	90.420	90.548	2179	0	15
2010.03.15	00:00:00	90.597	90.788	90.581	90.676	4746	0	15
2010.03.15	04:00:00	90.675	90.699	90.551	90.689	3519	0	15
2010.03.15	08:00:00	90.687	90.771	90.599	90.699	5015	0	13
2010.03.15	12:00:00	90.697	90.787	90.625	90.720	5435	0	10
2010.03.15	16:00:00	90.721	90.750	90.352	90.466	5800	0	10
2010.03.15	20:00:00	90.465	90.530	90.370	90.418	3079	0	15
2010.03.16	00:00:00	90.421	90.458	90.128	90.238	5400	0	17
2010.03.16	04:00:00	90.239	90.240	89.974	90.142	4615	0	13
2010.03.16	08:00:00	90.141	90.680	90.126	90.624	6317	0	12
2010.03.16	12:00:00	90.623	90.731	90.242	90.462	6645	0	10
2010.03.16	16:00:00	90.459	90.684	90.155	90.254	7209	0	12
2010.03.16	20:00:00	90.256	90.400	90.209	90.320	3549	0	18
2010.03.17	00:00:00	90.328	90.444	90.288	90.368	3575	0	15
2010.03.17	04:00:00	90.367	90.662	90.027	90.569	5533	0	10
2010.03.17	08:00:00	90.568	90.705	90.379	90.502	7349	0	10
2010.03.17	12:00:00	90.500	90.619	90.366	90.521	6551	0	12
2010.03.17	16:00:00	90.519	90.538	90.108	90.180	6299	0	10
2010.03.17	20:00:00	90.179	90.379	90.166	90.375	3200	0	18
2010.03.18	00:00:00	90.373	90.441	90.153	90.165	4683	0	17
2010.03.18	04:00:00	90.166	90.294	90.061	90.159	5877	0	13
2010.03.18	08:00:00	90.161	90.325	89.762	90.185	8372	0	10
2010.03.18	12:00:00	90.187	90.444	90.038	90.386	7253	0	13
2010.03.18	16:00:00	90.387	90.794	90.157	90.297	7163	0	11
2010.03.18	20:00:00	90.295	90.476	90.255	90.469	3200	0	17
2010.03.19	00:00:00	90.459	90.588	90.352	90.474	4619	0	17
2010.03.19	04:00:00	90.476	90.510	90.391	90.418	3163	0	11
2010.03.19	08:00:00	90.415	90.546	90.391	90.466	4718	0	10
2010.03.19	12:00:00	90.467	90.710	90.400	90.577	6298	0	13
2010.03.19	16:00:00	90.578	90.620	90.331	90.480	4589	0	13
2010.03.19	20:00:00	90.479	90.586	90.425	90.535	1521	0	17
2010.03.22	00:00:00	90.505	90.518	90.413	90.437	1947	0	14
2010.03.22	04:00:00	90.438	90.677	90.424	90.661	1987	0	10
2010.03.22	08:00:00	90.664	90.766	90.462	90.560	4507	0	9
2010.03.22	12:00:00	90.561	90.620	89.830	90.133	7826	0	9
2010.03.22	16:00:00	90.131	90.143	89.954	90.127	4783	0	9
2010.03.22	20:00:00	90.129	90.196	90.052	90.140	2675	0	17
2010.03.23	00:00:00	90.144	90.371	90.136	90.320	4610	0	17
2010.03.23	04:00:00	90.317	90.358	90.235	90.280	3127	0	10
2010.03.23	08:00:00	90.278	90.456	90.127	90.342	5794	0	12
2010.03.23	12:00:00	90.343	90.466	90.227	90.254	5944	0	13
2010.03.23	16:00:00	90.256	90.429	90.187	90.415	5196	0	11
2010.03.23	20:00:00	90.416	90.450	90.349	90.392	2910	0	15
2010.03.24	00:00:00	90.394	90.561	90.346	90.519	3897	0	15
2010.03.24	04:00:00	90.516	90.653	90.467	90.544	4036	0	13
2010.03.24	08:00:00	90.543	91.281	90.536	91.206	7731	0	10
2010.03.24	12:00:00	91.205	91.950	91.160	91.898	8874	0	10
2010.03.24	16:00:00	91.897	92.226	91.723	92.087	7468	0	13
2010.03.24	20:00:00	92.083	92.388	92.046	92.113	4233	0	16
2010.03.25	00:00:00	92.109	92.166	91.757	91.832	4688	0	17
2010.03.25	04:00:00	91.828	92.148	91.767	91.917	4773	0	13
2010.03.25	08:00:00	91.918	91.999	91.781	91.967	6024	0	11
2010.03.25	12:00:00	91.969	92.613	91.959	92.435	7190	0	13
2010.03.25	16:00:00	92.432	92.949	92.414	92.758	7159	0	13
2010.03.25	20:00:00	92.750	92.854	92.647	92.708	3723	0	17
2010.03.26	00:00:00	92.695	92.695	92.387	92.467	4646	0	17
2010.03.26	04:00:00	92.466	92.681	92.446	92.484	3967	0	10
2010.03.26	08:00:00	92.483	92.670	92.301	92.405	7072	0	13
2010.03.26	12:00:00	92.404	92.888	92.404	92.511	8587	0	13
2010.03.26	16:00:00	92.512	92.631	92.388	92.517	5452	0	13
2010.03.26	20:00:00	92.516	92.576	92.463	92.505	1762	0	17
2010.03.29	00:00:00	92.436	92.700	92.350	92.686	4290	0	15
2010.03.29	04:00:00	92.678	92.780	92.558	92.649	4752	0	12
2010.03.29	08:00:00	92.648	92.686	92.451	92.558	6904	0	10
2010.03.29	12:00:00	92.557	92.618	92.420	92.581	6434	0	12
2010.03.29	16:00:00	92.585	92.698	92.499	92.577	5264	0	12
2010.03.29	20:00:00	92.578	92.580	92.417	92.544	2569	0	15
2010.03.30	00:00:00	92.534	92.537	92.161	92.317	4371	0	17
2010.03.30	04:00:00	92.316	92.415	92.116	92.400	4537	0	11
2010.03.30	08:00:00	92.402	92.713	92.399	92.498	8940	0	13
2010.03.30	12:00:00	92.493	92.957	92.461	92.891	6239	0	13
2010.03.30	16:00:00	92.889	93.008	92.758	92.808	6543	0	10
2010.03.30	20:00:00	92.809	92.882	92.750	92.777	2800	0	16
2010.03.31	00:00:00	92.756	93.328	92.746	93.237	6410	0	17
2010.03.31	04:00:00	93.235	93.590	93.184	93.248	6198	0	13
2010.03.31	08:00:00	93.249	93.428	93.125	93.361	7254	0	10
2010.03.31	12:00:00	93.360	93.466	92.844	92.888	9285	0	13
2010.03.31	16:00:00	92.890	93.626	92.889	93.382	9163	0	10
2010.03.31	20:00:00	93.381	93.526	93.348	93.443	3698	0	17
2010.04.01	00:00:00	93.433	93.636	93.278	93.316	5577	0	17
2010.04.01	04:00:00	93.315	93.516	93.307	93.516	4179	0	11
2010.04.01	08:00:00	93.517	93.725	93.318	93.461	7108	0	10
2010.04.01	12:00:00	93.459	93.886	93.437	93.755	6656	0	12
2010.04.01	16:00:00	93.752	94.035	93.731	93.847	7236	0	10
2010.04.01	20:00:00	93.846	93.887	93.785	93.868	3031	0	15
2010.04.02	00:00:00	93.855	93.884	93.669	93.776	3652	0	15
2010.04.02	04:00:00	93.774	93.848	93.709	93.845	3589	0	15
2010.04.02	08:00:00	93.843	94.048	93.813	93.969	3772	0	12
2010.04.02	12:00:00	93.971	94.683	93.618	94.647	7457	0	13
2010.04.02	16:00:00	94.655	94.680	94.484	94.546	3551	0	12
2010.04.02	20:00:00	94.547	94.610	94.512	94.596	1321	0	16
2010.04.05	00:00:00	94.643	94.643	94.314	94.371	3407	0	16
2010.04.05	04:00:00	94.372	94.477	94.342	94.456	3018	0	13
2010.04.05	08:00:00	94.457	94.587	94.438	94.488	2976	0	10
2010.04.05	12:00:00	94.486	94.521	94.290	94.461	3640	0	12
2010.04.05	16:00:00	94.479	94.507	94.079	94.274	5140	0	12
2010.04.05	20:00:00	94.276	94.391	94.213	94.313	2642	0	19
2010.04.06	00:00:00	94.311	94.366	94.023	94.186	4354	0	18
2010.04.06	04:00:00	94.187	94.204	93.886	93.976	4701	0	12
2010.04.06	08:00:00	93.973	94.101	93.769	93.898	7980	0	12
2010.04.06	12:00:00	93.895	94.081	93.780	93.959	6567	0	13
2010.04.06	16:00:00	93.957	93.999	93.784	93.915	5195	0	13
2010.04.06	20:00:00	93.913	93.913	93.657	93.750	4361	0	16
2010.04.07	00:00:00	93.729	94.051	93.555	94.009	3952	0	16
2010.04.07	04:00:00	94.008	94.251	93.981	94.075	4663	0	12
2010.04.07	08:00:00	94.076	94.086	93.766	93.989	6372	0	11
2010.04.07	12:00:00	93.988	94.023	93.482	93.746	7497	0	10
2010.04.07	16:00:00	93.745	93.800	93.291	93.303	6399	0	10
2010.04.07	20:00:00	93.304	93.468	93.145	93.250	4500	0	17
2010.04.08	00:00:00	93.262	93.425	93.164	93.343	4349	0	15
2010.04.08	04:00:00	93.344	93.387	93.164	93.285	3702	0	12
2010.04.08	08:00:00	93.283	93.379	92.845	92.886	8128	0	13
2010.04.08	12:00:00	92.883	93.113	92.827	92.911	7526	0	13
2010.04.08	16:00:00	92.909	93.428	92.891	93.399	6474	0	12
2010.04.08	20:00:00	93.398	93.475	93.322	93.382	3533	0	15
2010.04.09	00:00:00	93.384	93.614	93.331	93.517	4291	0	17
2010.04.09	04:00:00	93.519	93.607	93.448	93.559	3424	0	10
2010.04.09	08:00:00	93.562	93.776	93.478	93.711	7010	0	13
2010.04.09	12:00:00	93.710	93.759	93.422	93.471	6560	0	11
2010.04.09	16:00:00	93.472	93.507	93.109	93.188	6524	0	10
2010.04.09	20:00:00	93.187	93.282	93.124	93.166	2105	0	15
2010.04.12	00:00:00	93.177	93.306	93.027	93.222	6053	0	14
2010.04.12	04:00:00	93.219	93.271	93.048	93.137	4685	0	12
2010.04.12	08:00:00	93.138	93.579	93.134	93.569	6930	0	10
2010.04.12	12:00:00	93.570	93.597	93.238	93.316	6153	0	10
2010.04.12	16:00:00	93.318	93.379	93.137	93.255	5141	0	10
2010.04.12	20:00:00	93.256	93.265	93.147	93.206	2916	0	17
2010.04.13	00:00:00	93.196	93.265	92.687	92.754	5016	0	17
2010.04.13	04:00:00	92.755	92.877	92.570	92.822	5454	0	11
2010.04.13	08:00:00	92.824	93.403	92.716	93.118	8711	0	11
2010.04.13	12:00:00	93.120	93.229	92.618	92.833	6774	0	10
2010.04.13	16:00:00	92.832	93.336	92.831	93.152	6939	0	10
2010.04.13	20:00:00	93.155	93.252	93.113	93.181	3221	0	17
2010.04.14	00:00:00	93.178	93.344	93.156	93.208	4895	0	17
2010.04.14	04:00:00	93.211	93.302	93.178	93.295	3648	0	13
2010.04.14	08:00:00	93.296	93.620	93.280	93.516	7205	0	11
2010.04.14	12:00:00	93.515	93.710	93.289	93.370	8177	0	13
2010.04.14	16:00:00	93.372	93.652	92.821	93.032	9093	0	10
2010.04.14	20:00:00	93.037	93.275	93.017	93.264	3356	0	17
2010.04.15	00:00:00	93.266	93.408	93.250	93.354	3877	0	17
2010.04.15	04:00:00	93.349	93.515	93.257	93.258	4888	0	10
2010.04.15	08:00:00	93.261	93.375	92.898	93.110	8519	0	13
2010.04.15	12:00:00	93.109	93.455	93.035	93.407	7298	0	13
2010.04.15	16:00:00	93.405	93.429	92.864	93.058	7268	0	12
2010.04.15	20:00:00	93.056	93.105	92.968	93.074	3643	0	17
2010.04.16	00:00:00	93.073	93.134	92.642	92.719	5479	0	16
2010.04.16	04:00:00	92.717	92.807	92.587	92.744	5211	0	17
2010.04.16	08:00:00	92.742	92.757	92.512	92.679	7324	0	17
2010.04.16	12:00:00	92.680	93.101	92.503	92.600	8948	0	17
2010.04.16	16:00:00	92.599	92.606	91.898	92.083	12455	0	10
2010.04.16	20:00:00	92.082	92.227	92.065	92.162	3046	0	16
2010.04.19	00:00:00	92.006	92.198	91.868	92.016	5711	0	17
2010.04.19	04:00:00	92.014	92.107	91.933	91.999	4395	0	10
2010.04.19	08:00:00	91.996	92.058	91.595	91.899	8106	0	12
2010.04.19	12:00:00	91.900	92.170	91.860	92.136	6895	0	13
2010.04.19	16:00:00	92.134	92.375	92.116	92.253	7480	0	10
2010.04.19	20:00:00	92.252	92.525	92.244	92.415	4077	0	17
2010.04.20	00:00:00	92.415	92.694	92.388	92.546	5293	0	17
2010.04.20	04:00:00	92.543	92.670	92.519	92.598	4042	0	10
2010.04.20	08:00:00	92.597	92.890	92.533	92.801	7877	0	13
2010.04.20	12:00:00	92.800	93.167	92.757	93.107	6858	0	13
2010.04.20	16:00:00	93.108	93.387	92.967	93.228	6352	0	11
2010.04.20	20:00:00	93.227	93.276	93.125	93.210	2461	0	15
2010.04.21	00:00:00	93.206	93.224	92.969	93.137	3794	0	15
2010.04.21	04:00:00	93.136	93.235	93.083	93.217	4027	0	11
2010.04.21	08:00:00	93.218	93.397	93.135	93.328	6629	0	13
2010.04.21	12:00:00	93.325	93.435	92.931	93.358	9159	0	12
2010.04.21	16:00:00	93.357	93.391	93.127	93.217	6746	0	11
2010.04.21	20:00:00	93.216	93.241	93.015	93.130	3610	0	17
2010.04.22	00:00:00	93.145	93.170	92.738	92.819	4651	0	16
2010.04.22	04:00:00	92.820	92.898	92.739	92.868	4183	0	10
2010.04.22	08:00:00	92.869	93.333	92.836	93.151	8785	0	10
2010.04.22	12:00:00	93.153	93.188	92.796	92.910	9399	0	13
2010.04.22	16:00:00	92.903	93.347	92.899	93.301	8457	0	13
2010.04.22	20:00:00	93.299	93.599	93.261	93.450	4628	0	17
2010.04.23	00:00:00	93.449	93.621	93.306	93.395	5243	0	17
2010.04.23	04:00:00	93.396	93.510	93.328	93.422	3912	0	10
2010.04.23	08:00:00	93.421	93.501	93.330	93.404	7725	0	10
2010.04.23	12:00:00	93.405	94.222	93.340	94.197	9945	0	13
2010.04.23	16:00:00	94.190	94.304	94.046	94.101	7515	0	11
2010.04.23	20:00:00	94.100	94.100	93.901	93.952	2603	0	17
2010.04.26	00:00:00	94.096	94.350	93.927	94.334	5744	0	15
2010.04.26	04:00:00	94.335	94.343	94.107	94.240	4780	0	10
2010.04.26	08:00:00	94.239	94.315	93.976	94.100	7467	0	11
2010.04.26	12:00:00	94.099	94.295	94.068	94.085	7293	0	13
2010.04.26	16:00:00	94.084	94.192	93.988	94.116	6774	0	10
2010.04.26	20:00:00	94.115	94.147	93.887	94.005	4601	0	15
2010.04.27	00:00:00	94.004	94.005	93.780	93.788	5264	0	15
2010.04.27	04:00:00	93.782	94.018	93.741	93.946	5005	0	10
2010.04.27	08:00:00	93.948	93.962	93.608	93.684	8555	0	13
2010.04.27	12:00:00	93.686	93.899	93.382	93.587	8472	0	13
2010.04.27	16:00:00	93.609	93.713	92.811	93.260	12068	0	12
2010.04.27	20:00:00	93.261	93.275	93.028	93.114	6470	0	17
2010.04.28	00:00:00	93.126	93.264	92.986	93.082	5966	0	16
2010.04.28	04:00:00	93.084	93.345	93.082	93.182	6402	0	10
2010.04.28	08:00:00	93.184	93.858	93.178	93.853	10334	0	13
2010.04.28	12:00:00	93.855	94.181	93.720	93.918	10969	0	10
2010.04.28	16:00:00	93.919	94.194	93.860	94.166	9745	0	11
2010.04.28	20:00:00	94.168	94.307	93.910	94.149	6675	0	16
2010.04.29	00:00:00	94.147	94.164	93.847	93.869	4136	0	17
2010.04.29	04:00:00	93.861	93.976	93.846	93.952	3563	0	10
2010.04.29	08:00:00	93.951	94.123	93.899	93.947	7702	0	10
2010.04.29	12:00:00	93.946	94.231	93.920	94.217	7375	0	10
2010.04.29	16:00:00	94.218	94.256	94.033	94.130	7133	0	13
2010.04.29	20:00:00	94.128	94.134	93.987	94.094	4300	0	17
2010.04.30	00:00:00	94.095	94.154	93.890	94.127	5201	0	17
2010.04.30	04:00:00	94.128	94.173	93.932	94.061	4835	0	10
2010.04.30	08:00:00	94.059	94.454	94.011	94.432	7127	0	9
2010.04.30	12:00:00	94.429	94.578	94.116	94.162	7868	0	13
2010.04.30	16:00:00	94.159	94.271	93.878	94.035	9639	0	11
2010.04.30	20:00:00	94.034	94.056	93.824	93.838	3698	0	15
2010.05.03	00:00:00	93.932	94.132	93.857	93.857	4049	0	15
2010.05.03	04:00:00	93.848	94.051	93.838	94.010	3070	0	11
2010.05.03	08:00:00	94.011	94.082	93.906	94.064	4295	0	12
2010.05.03	12:00:00	94.065	94.578	94.027	94.528	6014	0	11
2010.05.03	16:00:00	94.525	94.776	94.437	94.694	7456	0	9
2010.05.03	20:00:00	94.697	94.697	94.499	94.579	3006	0	15
2010.05.04	00:00:00	94.578	94.975	94.561	94.945	3801	0	16
2010.05.04	04:00:00	94.944	94.964	94.815	94.936	3835	0	11
2010.05.04	08:00:00	94.933	94.952	94.508	94.648	7517	0	10
2010.05.04	12:00:00	94.650	94.677	94.334	94.553	8913	0	13
2010.05.04	16:00:00	94.554	94.637	94.324	94.351	8999	0	13
2010.05.04	20:00:00	94.352	94.735	94.319	94.659	4853	0	17
2010.05.05	00:00:00	94.672	94.899	94.558	94.726	4346	0	17
2010.05.05	04:00:00	94.728	94.820	94.676	94.808	3959	0	10
2010.05.05	08:00:00	94.804	94.978	94.493	94.767	9440	0	10
2010.05.05	12:00:00	94.768	94.913	94.028	94.239	10167	0	13
2010.05.05	16:00:00	94.242	94.472	93.988	93.999	9358	0	13
2010.05.05	20:00:00	93.998	94.006	93.533	93.958	6391	0	16
2010.05.06	00:00:00	93.957	93.961	93.625	93.828	5710	0	17
2010.05.06	04:00:00	93.827	93.972	93.775	93.854	4799	0	13
2010.05.06	08:00:00	93.856	93.940	93.288	93.768	12201	0	13
2010.05.06	12:00:00	93.769	93.957	93.385	93.541	10992	0	13
2010.05.06	16:00:00	93.511	93.628	91.625	91.727	15518	0	13
2010.05.06	20:00:00	91.733	91.822	88.254	90.854	17855	0	18
2010.05.07	00:00:00	90.831	91.987	90.007	91.933	13424	0	19
2010.05.07	04:00:00	91.793	92.770	91.759	92.207	13665	0	18
2010.05.07	08:00:00	92.202	92.412	91.513	92.052	15184	0	17
2010.05.07	12:00:00	92.050	93.201	91.680	91.831	16129	0	16
2010.05.07	16:00:00	91.828	91.980	90.851	91.721	18601	0	17
2010.05.07	20:00:00	91.719	91.784	91.041	91.581	7356	0	18
2010.05.10	00:00:00	92.676	92.863	91.759	92.656	11712	0	17
2010.05.10	04:00:00	92.655	92.787	92.520	92.724	7759	0	11
2010.05.10	08:00:00	92.723	93.505	92.708	93.229	12467	0	11
2010.05.10	12:00:00	93.226	93.533	92.858	93.153	12612	0	10
2010.05.10	16:00:00	93.150	93.508	92.899	93.102	11135	0	10
2010.05.10	20:00:00	93.101	93.348	93.041	93.342	4661	0	14
2010.05.11	00:00:00	93.342	93.383	92.688	93.047	7451	0	14
2010.05.11	04:00:00	93.044	93.084	92.584	92.602	7818	0	11
2010.05.11	08:00:00	92.603	92.779	92.257	92.346	11562	0	9
2010.05.11	12:00:00	92.341	92.830	92.211	92.796	10105	0	9
2010.05.11	16:00:00	92.809	93.131	92.661	93.004	9890	0	9
2010.05.11	20:00:00	93.006	93.060	92.593	92.658	6681	0	15
2010.05.12	00:00:00	92.652	92.925	92.439	92.664	6806	0	17
2010.05.12	04:00:00	92.663	92.815	92.448	92.667	7146	0	13
2010.05.12	08:00:00	92.666	93.053	92.551	92.869	11336	0	13
2010.05.12	12:00:00	92.872	93.247	92.870	93.018	9322	0	13
2010.05.12	16:00:00	93.019	93.278	92.808	93.133	9179	0	13
2010.05.12	20:00:00	93.132	93.264	93.112	93.241	3806	0	15
2010.05.13	00:00:00	93.229	93.249	93.071	93.220	3913	0	17
2010.05.13	04:00:00	93.216	93.329	93.121	93.311	4124	0	10
2010.05.13	08:00:00	93.309	93.623	92.810	93.011	10037	0	14
2010.05.13	12:00:00	93.009	93.118	92.608	92.743	10100	0	14
2010.05.13	16:00:00	92.741	92.938	92.585	92.871	8937	0	11
2010.05.13	20:00:00	92.872	92.916	92.597	92.683	5923	0	18
2010.05.14	00:00:00	92.700	92.819	92.507	92.783	4666	0	18
2010.05.14	04:00:00	92.784	92.947	92.651	92.771	4578	0	11
2010.05.14	08:00:00	92.772	93.080	92.257	92.303	11285	0	14
2010.05.14	12:00:00	92.304	92.661	92.272	92.395	11979	0	14
2010.05.14	16:00:00	92.397	92.404	91.799	92.152	11069	0	14
2010.05.14	20:00:00	92.156	92.480	92.027	92.446	4168	0	15
2010.05.17	00:00:00	92.328	92.379	91.974	92.338	5915	0	14
2010.05.17	04:00:00	92.335	92.378	91.758	91.980	9943	0	10
2010.05.17	08:00:00	91.988	92.458	91.940	92.348	36090	0	15
2010.05.17	12:00:00	92.348	92.688	92.188	92.358	37326	0	15
2010.05.17	16:00:00	92.358	92.587	91.831	92.323	33224	0	13
2010.05.17	20:00:00	92.322	92.638	92.312	92.591	6696	0	17
2010.05.18	00:00:00	92.584	92.611	92.353	92.486	5915	0	15
2010.05.18	04:00:00	92.483	92.569	92.329	92.554	6677	0	13
2010.05.18	08:00:00	92.552	92.962	92.533	92.738	10284	0	13
2010.05.18	12:00:00	92.739	92.920	92.578	92.578	7816	0	10
2010.05.18	16:00:00	92.577	92.659	92.188	92.199	11747	0	13
2010.05.18	20:00:00	92.200	92.426	91.907	92.041	10532	0	16
2010.05.19	00:00:00	92.060	92.144	91.549	91.762	8648	0	17
2010.05.19	04:00:00	91.772	92.111	91.738	91.949	9337	0	11
2010.05.19	08:00:00	91.944	92.143	91.248	91.468	13553	0	13
2010.05.19	12:00:00	91.470	91.940	91.070	91.560	3399	0	17
2010.05.19	16:00:00	91.570	91.650	90.950	91.620	2796	0	17
2010.05.19	20:00:00	91.630	91.800	91.450	91.800	1594	0	17
2010.05.20	00:00:00	91.780	91.870	91.520	91.730	1327	0	17
2010.05.20	04:00:00	91.720	91.810	91.080	91.320	1738	0	17
2010.05.20	08:00:00	91.330	91.520	90.850	91.355	2854	0	17
2010.05.20	12:00:00	91.348	91.399	90.015	90.105	11497	0	14
2010.05.20	16:00:00	90.100	90.300	88.995	89.881	12552	0	17
2010.05.20	20:00:00	89.880	90.325	89.034	89.256	9905	0	21
2010.05.21	00:00:00	89.260	90.197	89.228	90.158	11519	0	18
2010.05.21	04:00:00	90.151	90.359	89.917	90.245	11655	0	14
2010.05.21	08:00:00	90.244	90.468	89.762	90.068	10925	0	15
2010.05.21	12:00:00	90.043	90.143	89.219	89.887	11347	0	17
2010.05.21	16:00:00	89.871	90.401	89.637	90.036	10348	0	17
2010.05.21	20:00:00	90.034	90.077	89.540	89.975	6234	0	20
2010.05.24	00:00:00	90.166	90.354	89.740	90.112	6702	0	15
2010.05.24	04:00:00	90.113	90.332	90.075	90.160	5313	0	10
2010.05.24	08:00:00	90.153	90.450	89.939	90.218	8705	0	10
2010.05.24	12:00:00	90.220	90.537	89.955	90.257	8299	0	10
2010.05.24	16:00:00	90.273	90.608	90.133	90.429	7828	0	10
2010.05.24	20:00:00	90.428	90.535	90.062	90.263	4703	0	15
2010.05.25	00:00:00	90.262	90.302	89.960	90.238	5833	0	15
2010.05.25	04:00:00	90.237	90.266	89.689	89.768	7641	0	11
2010.05.25	08:00:00	89.766	89.913	89.577	89.673	12627	0	15
2010.05.25	12:00:00	89.680	89.710	89.279	89.553	9755	0	15
2010.05.25	16:00:00	89.658	89.961	89.452	89.773	7849	0	15
2010.05.25	20:00:00	89.770	90.464	89.748	90.301	6872	0	18
2010.05.26	00:00:00	90.301	90.484	89.992	90.102	7925	0	18
2010.05.26	04:00:00	90.099	90.371	90.052	90.133	7120	0	13
